date,product_id,product_name,category,quantity
2026-05-17,P007,Sweets,Confectionery,22
2026-05-17,P008,Snacks,Packaged Foods,41
2026-05-18,P001,Rice,Staples,45
2026-05-18,P002,Milk,Dairy,38
2026-05-18,P003,Biscuits,Packaged Foods,35
2026-05-18,P004,Cooking Oil,Cooking Essentials,21
2026-05-18,P005,Bread,Bakery,28
2026-05-18,P006,Soft Drinks,Beverages,30
2026-05-18,P007,Sweets,Confectionery,20
2026-05-18,P008,Snacks,Packaged Foods,37
2026-05-19,P001,Rice,Staples,48
2026-05-19,P002,Milk,Dairy,37
2026-05-19,P003,Biscuits,Packaged Foods,30
2026-05-19,P004,Cooking Oil,Cooking Essentials,20
2026-05-19,P005,Bread,Bakery,24
2026-05-19,P006,Soft Drinks,Beverages,29
2026-05-19,P007,Sweets,Confectionery,17
2026-05-19,P008,Snacks,Packaged Foods,32
2026-05-20,P001,Rice,Staples,37
2026-05-20,P002,Milk,Dairy,40
2026-05-20,P003,Biscuits,Packaged Foods,29
2026-05-20,P004,Cooking Oil,Cooking Essentials,21
2026-05-20,P005,Bread,Bakery,28
2026-05-20,P006,Soft Drinks,Beverages,29
2026-05-20,P007,Sweets,Confectionery,20
2026-05-20,P008,Snacks,Packaged Foods,29
2026-05-21,P001,Rice,Staples,54
2026-05-21,P002,Milk,Dairy,38
2026-05-21,P003,Biscuits,Packaged Foods,31
2026-05-21,P004,Cooking Oil,Cooking Essentials,22
2026-05-21,P005,Bread,Bakery,23
2026-05-21,P006,Soft Drinks,Beverages,27
2026-05-21,P007,Sweets,Confectionery,20
2026-05-21,P008,Snacks,Packaged Foods,27
2026-05-22,P001,Rice,Staples,47
2026-05-22,P002,Milk,Dairy,36
2026-05-22,P003,Biscuits,Packaged Foods,35
2026-05-22,P004,Cooking Oil,Cooking Essentials,17
2026-05-22,P005,Bread,Bakery,28
2026-05-22,P006,Soft Drinks,Beverages,27
2026-05-22,P007,Sweets,Confectionery,17
2026-05-22,P008,Snacks,Packaged Foods,29
2026-05-23,P001,Rice,Staples,46
2026-05-23,P002,Milk,Dairy,38
2026-05-23,P003,Biscuits,Packaged Foods,33
2026-05-23,P004,Cooking Oil,Cooking Essentials,23
2026-05-23,P005,Bread,Bakery,27
2026-05-23,P006,Soft Drinks,Beverages,34
2026-05-23,P007,Sweets,Confectionery,22
2026-05-23,P008,Snacks,Packaged Foods,41
2026-05-24,P001,Rice,Staples,49
2026-05-24,P002,Milk,Dairy,37
2026-05-24,P003,Biscuits,Packaged Foods,38
2026-05-24,P004,Cooking Oil,Cooking Essentials,23
2026-05-24,P005,Bread,Bakery,28
2026-05-24,P006,Soft Drinks,Beverages,34
2026-05-24,P007,Sweets,Confectionery,23
2026-05-24,P008,Snacks,Packaged Foods,41
2026-05-25,P001,Rice,Staples,40
2026-05-25,P002,Milk,Dairy,33
2026-05-25,P003,Biscuits,Packaged Foods,28
2026-05-25,P004,Cooking Oil,Cooking Essentials,20
2026-05-25,P005,Bread,Bakery,23
2026-05-25,P006,Soft Drinks,Beverages,30
2026-05-25,P007,Sweets,Confectionery,16
2026-05-25,P008,Snacks,Packaged Foods,28
2026-05-26,P001,Rice,Staples,44
2026-05-26,P002,Milk,Dairy,35
2026-05-26,P003,Biscuits,Packaged Foods,27
2026-05-26,P004,Cooking Oil,Cooking Essentials,19
2026-05-26,P005,Bread,Bakery,24
2026-05-26,P006,Soft Drinks,Beverages,27
2026-05-26,P007,Sweets,Confectionery,18
2026-05-26,P008,Snacks,Packaged Foods,30
2026-05-27,P001,Rice,Staples,50
2026-05-27,P002,Milk,Dairy,36
2026-05-27,P003,Biscuits,Packaged Foods,28
2026-05-27,P004,Cooking Oil,Cooking Essentials,20
2026-05-27,P005,Bread,Bakery,25
2026-05-27,P006,Soft Drinks,Beverages,31
2026-05-27,P007,Sweets,Confectionery,17
2026-05-27,P008,Snacks,Packaged Foods,34
2026-05-28,P001,Rice,Staples,45
2026-05-28,P002,Milk,Dairy,39
2026-05-28,P003,Biscuits,Packaged Foods,33
2026-05-28,P004,Cooking Oil,Cooking Essentials,20
2026-05-28,P005,Bread,Bakery,24
2026-05-28,P006,Soft Drinks,Beverages,29
2026-05-28,P007,Sweets,Confectionery,18
2026-05-28,P008,Snacks,Packaged Foods,36
2026-05-29,P001,Rice,Staples,45
2026-05-29,P002,Milk,Dairy,34
2026-05-29,P003,Biscuits,Packaged Foods,29
2026-05-29,P004,Cooking Oil,Cooking Essentials,18
2026-05-29,P005,Bread,Bakery,26
2026-05-29,P006,Soft Drinks,Beverages,26
2026-05-29,P007,Sweets,Confectionery,20
2026-05-29,P008,Snacks,Packaged Foods,29
2026-05-30,P001,Rice,Staples,50
2026-05-30,P002,Milk,Dairy,40
2026-05-30,P003,Biscuits,Packaged Foods,31
2026-05-30,P004,Cooking Oil,Cooking Essentials,25
2026-05-30,P005,Bread,Bakery,28
2026-05-30,P006,Soft Drinks,Beverages,37
2026-05-30,P007,Sweets,Confectionery,23
2026-05-30,P008,Snacks,Packaged Foods,42
2026-05-31,P001,Rice,Staples,50
2026-05-31,P002,Milk,Dairy,40
2026-05-31,P003,Biscuits,Packaged Foods,37
2026-05-31,P004,Cooking Oil,Cooking Essentials,24
2026-05-31,P005,Bread,Bakery,30
2026-05-31,P006,Soft Drinks,Beverages,41
2026-05-31,P007,Sweets,Confectionery,24
2026-05-31,P008,Snacks,Packaged Foods,35
2026-06-01,P001,Rice,Staples,54
2026-06-01,P002,Milk,Dairy,33
2026-06-01,P003,Biscuits,Packaged Foods,34
2026-06-01,P004,Cooking Oil,Cooking Essentials,20
2026-06-01,P005,Bread,Bakery,27
2026-06-01,P006,Soft Drinks,Beverages,26
2026-06-01,P007,Sweets,Confectionery,19
2026-06-01,P008,Snacks,Packaged Foods,31
2026-06-02,P001,Rice,Staples,51
2026-06-02,P002,Milk,Dairy,36
2026-06-02,P003,Biscuits,Packaged Foods,32
2026-06-02,P004,Cooking Oil,Cooking Essentials,17
2026-06-02,P005,Bread,Bakery,25
2026-06-02,P006,Soft Drinks,Beverages,29
2026-06-02,P007,Sweets,Confectionery,18
2026-06-02,P008,Snacks,Packaged Foods,34
2026-06-03,P001,Rice,Staples,44
2026-06-03,P002,Milk,Dairy,35
2026-06-03,P003,Biscuits,Packaged Foods,33
2026-06-03,P004,Cooking Oil,Cooking Essentials,16
2026-06-03,P005,Bread,Bakery,26
2026-06-03,P006,Soft Drinks,Beverages,27
2026-06-03,P007,Sweets,Confectionery,17
2026-06-03,P008,Snacks,Packaged Foods,33
2026-06-04,P001,Rice,Staples,49
2026-06-04,P002,Milk,Dairy,38
2026-06-04,P003,Biscuits,Packaged Foods,30
2026-06-04,P004,Cooking Oil,Cooking Essentials,21
2026-06-04,P005,Bread,Bakery,27
2026-06-04,P006,Soft Drinks,Beverages,28
2026-06-04,P007,Sweets,Confectionery,17
2026-06-04,P008,Snacks,Packaged Foods,30
2026-06-05,P001,Rice,Staples,48
2026-06-05,P002,Milk,Dairy,35
2026-06-05,P003,Biscuits,Packaged Foods,27
2026-06-05,P004,Cooking Oil,Cooking Essentials,17
2026-06-05,P005,Bread,Bakery,27
2026-06-05,P006,Soft Drinks,Beverages,27
2026-06-05,P007,Sweets,Confectionery,18
2026-06-05,P008,Snacks,Packaged Foods,35
2026-06-06,P001,Rice,Staples,45
2026-06-06,P002,Milk,Dairy,37
2026-06-06,P003,Biscuits,Packaged Foods,36
2026-06-06,P004,Cooking Oil,Cooking Essentials,22
2026-06-06,P005,Bread,Bakery,31
2026-06-06,P006,Soft Drinks,Beverages,33
2026-06-06,P007,Sweets,Confectionery,23
2026-06-06,P008,Snacks,Packaged Foods,43
2026-06-07,P001,Rice,Staples,49
2026-06-07,P002,Milk,Dairy,36
2026-06-07,P003,Biscuits,Packaged Foods,37
2026-06-07,P004,Cooking Oil,Cooking Essentials,22
2026-06-07,P005,Bread,Bakery,30
2026-06-07,P006,Soft Drinks,Beverages,38
2026-06-07,P007,Sweets,Confectionery,21
2026-06-07,P008,Snacks,Packaged Foods,43
2026-06-08,P001,Rice,Staples,49
2026-06-08,P002,Milk,Dairy,36
2026-06-08,P003,Biscuits,Packaged Foods,26
2026-06-08,P004,Cooking Oil,Cooking Essentials,20
2026-06-08,P005,Bread,Bakery,25
2026-06-08,P006,Soft Drinks,Beverages,25
2026-06-08,P007,Sweets,Confectionery,17
2026-06-08,P008,Snacks,Packaged Foods,28
2026-06-09,P001,Rice,Staples,47
2026-06-09,P002,Milk,Dairy,35
2026-06-09,P003,Biscuits,Packaged Foods,26
2026-06-09,P004,Cooking Oil,Cooking Essentials,21
2026-06-09,P005,Bread,Bakery,25
2026-06-09,P006,Soft Drinks,Beverages,29
2026-06-09,P007,Sweets,Confectionery,17
2026-06-09,P008,Snacks,Packaged Foods,30
2026-06-10,P001,Rice,Staples,42
2026-06-10,P002,Milk,Dairy,33
2026-06-10,P003,Biscuits,Packaged Foods,30
2026-06-10,P004,Cooking Oil,Cooking Essentials,20
2026-06-10,P005,Bread,Bakery,25
2026-06-10,P006,Soft Drinks,Beverages,27
2026-06-10,P007,Sweets,Confectionery,17
2026-06-10,P008,Snacks,Packaged Foods,38
2026-06-11,P001,Rice,Staples,42
2026-06-11,P002,Milk,Dairy,33
2026-06-11,P003,Biscuits,Packaged Foods,38
2026-06-11,P004,Cooking Oil,Cooking Essentials,21
2026-06-11,P005,Bread,Bakery,22
2026-06-11,P006,Soft Drinks,Beverages,30
2026-06-11,P007,Sweets,Confectionery,17
2026-06-11,P008,Snacks,Packaged Foods,34
2026-06-12,P001,Rice,Staples,44
2026-06-12,P002,Milk,Dairy,34
2026-06-12,P003,Biscuits,Packaged Foods,34
2026-06-12,P004,Cooking Oil,Cooking Essentials,21
2026-06-12,P005,Bread,Bakery,27
2026-06-12,P006,Soft Drinks,Beverages,29
2026-06-12,P007,Sweets,Confectionery,17
2026-06-12,P008,Snacks,Packaged Foods,34
2026-06-13,P001,Rice,Staples,54
2026-06-13,P002,Milk,Dairy,37
2026-06-13,P003,Biscuits,Packaged Foods,40
2026-06-13,P004,Cooking Oil,Cooking Essentials,23
2026-06-13,P005,Bread,Bakery,29
2026-06-13,P006,Soft Drinks,Beverages,37
2026-06-13,P007,Sweets,Confectionery,23
2026-06-13,P008,Snacks,Packaged Foods,37
2026-06-14,P001,Rice,Staples,49
2026-06-14,P002,Milk,Dairy,37
2026-06-14,P003,Biscuits,Packaged Foods,35
2026-06-14,P004,Cooking Oil,Cooking Essentials,22
2026-06-14,P005,Bread,Bakery,29
2026-06-14,P006,Soft Drinks,Beverages,38
2026-06-14,P007,Sweets,Confectionery,23
2026-06-14,P008,Snacks,Packaged Foods,40
2026-06-15,P001,Rice,Staples,40
2026-06-15,P002,Milk,Dairy,40
2026-06-15,P003,Biscuits,Packaged Foods,30
2026-06-15,P004,Cooking Oil,Cooking Essentials,20
2026-06-15,P005,Bread,Bakery,24
2026-06-15,P006,Soft Drinks,Beverages,27
2026-06-15,P007,Sweets,Confectionery,20
2026-06-15,P008,Snacks,Packaged Foods,36
2026-06-16,P001,Rice,Staples,47
2026-06-16,P002,Milk,Dairy,35
2026-06-16,P003,Biscuits,Packaged Foods,31
2026-06-16,P004,Cooking Oil,Cooking Essentials,20
2026-06-16,P005,Bread,Bakery,25
2026-06-16,P006,Soft Drinks,Beverages,29
2026-06-16,P007,Sweets,Confectionery,17
2026-06-16,P008,Snacks,Packaged Foods,33
2026-06-17,P001,Rice,Staples,46
2026-06-17,P002,Milk,Dairy,37
2026-06-17,P003,Biscuits,Packaged Foods,29
2026-06-17,P004,Cooking Oil,Cooking Essentials,21
2026-06-17,P005,Bread,Bakery,23
2026-06-17,P006,Soft Drinks,Beverages,27
2026-06-17,P007,Sweets,Confectionery,17
2026-06-17,P008,Snacks,Packaged Foods,29
2026-06-18,P001,Rice,Staples,49
2026-06-18,P002,Milk,Dairy,32
2026-06-18,P003,Biscuits,Packaged Foods,28
2026-06-18,P004,Cooking Oil,Cooking Essentials,22
2026-06-18,P005,Bread,Bakery,24
2026-06-18,P006,Soft Drinks,Beverages,28
2026-06-18,P007,Sweets,Confectionery,17
2026-06-18,P008,Snacks,Packaged Foods,34
2026-06-19,P001,Rice,Staples,48
2026-06-19,P002,Milk,Dairy,37
2026-06-19,P003,Biscuits,Packaged Foods,31
2026-06-19,P004,Cooking Oil,Cooking Essentials,20
2026-06-19,P005,Bread,Bakery,24
2026-06-19,P006,Soft Drinks,Beverages,26
2026-06-19,P007,Sweets,Confectionery,20
2026-06-19,P008,Snacks,Packaged Foods,34
2026-06-20,P001,Rice,Staples,47
2026-06-20,P002,Milk,Dairy,37
2026-06-20,P003,Biscuits,Packaged Foods,35
2026-06-20,P004,Cooking Oil,Cooking Essentials,20
2026-06-20,P005,Bread,Bakery,29
2026-06-20,P006,Soft Drinks,Beverages,35
2026-06-20,P007,Sweets,Confectionery,21
2026-06-20,P008,Snacks,Packaged Foods,36
2026-06-21,P001,Rice,Staples,44
2026-06-21,P002,Milk,Dairy,36
2026-06-21,P003,Biscuits,Packaged Foods,36
2026-06-21,P004,Cooking Oil,Cooking Essentials,20
2026-06-21,P005,Bread,Bakery,30
2026-06-21,P006,Soft Drinks,Beverages,36
2026-06-21,P007,Sweets,Confectionery,23
2026-06-21,P008,Snacks,Packaged Foods,40
2026-06-22,P001,Rice,Staples,42
2026-06-22,P002,Milk,Dairy,35
2026-06-22,P003,Biscuits,Packaged Foods,27
2026-06-22,P004,Cooking Oil,Cooking Essentials,21
2026-06-22,P005,Bread,Bakery,23
2026-06-22,P006,Soft Drinks,Beverages,30
2026-06-22,P007,Sweets,Confectionery,18
2026-06-22,P008,Snacks,Packaged Foods,35
2026-06-23,P001,Rice,Staples,41
2026-06-23,P002,Milk,Dairy,33
2026-06-23,P003,Biscuits,Packaged Foods,31
2026-06-23,P004,Cooking Oil,Cooking Essentials,22
2026-06-23,P005,Bread,Bakery,28
2026-06-23,P006,Soft Drinks,Beverages,28
2026-06-23,P007,Sweets,Confectionery,21
2026-06-23,P008,Snacks,Packaged Foods,31
2026-06-24,P001,Rice,Staples,49
2026-06-24,P002,Milk,Dairy,32
2026-06-24,P003,Biscuits,Packaged Foods,31
2026-06-24,P004,Cooking Oil,Cooking Essentials,16
2026-06-24,P005,Bread,Bakery,23
2026-06-24,P006,Soft Drinks,Beverages,29
2026-06-24,P007,Sweets,Confectionery,16
2026-06-24,P008,Snacks,Packaged Foods,33
2026-06-25,P001,Rice,Staples,48
2026-06-25,P002,Milk,Dairy,34
2026-06-25,P003,Biscuits,Packaged Foods,28
2026-06-25,P004,Cooking Oil,Cooking Essentials,19
2026-06-25,P005,Bread,Bakery,23
2026-06-25,P006,Soft Drinks,Beverages,28
2026-06-25,P007,Sweets,Confectionery,18
2026-06-25,P008,Snacks,Packaged Foods,31
2026-06-26,P001,Rice,Staples,51
2026-06-26,P002,Milk,Dairy,33
2026-06-26,P003,Biscuits,Packaged Foods,33
2026-06-26,P004,Cooking Oil,Cooking Essentials,18
2026-06-26,P005,Bread,Bakery,25
2026-06-26,P006,Soft Drinks,Beverages,31
2026-06-26,P007,Sweets,Confectionery,20
2026-06-26,P008,Snacks,Packaged Foods,31
2026-06-27,P001,Rice,Staples,51
2026-06-27,P002,Milk,Dairy,38
2026-06-27,P003,Biscuits,Packaged Foods,35
2026-06-27,P004,Cooking Oil,Cooking Essentials,23
2026-06-27,P005,Bread,Bakery,32
2026-06-27,P006,Soft Drinks,Beverages,37
2026-06-27,P007,Sweets,Confectionery,23
2026-06-27,P008,Snacks,Packaged Foods,42
2026-06-28,P001,Rice,Staples,44
2026-06-28,P002,Milk,Dairy,38
2026-06-28,P003,Biscuits,Packaged Foods,34
2026-06-28,P004,Cooking Oil,Cooking Essentials,21
2026-06-28,P005,Bread,Bakery,33
2026-06-28,P006,Soft Drinks,Beverages,36
2026-06-28,P007,Sweets,Confectionery,21
2026-06-28,P008,Snacks,Packaged Foods,43
2026-06-29,P001,Rice,Staples,42
2026-06-29,P002,Milk,Dairy,34
2026-06-29,P003,Biscuits,Packaged Foods,33
2026-06-29,P004,Cooking Oil,Cooking Essentials,20
2026-06-29,P005,Bread,Bakery,22
2026-06-29,P006,Soft Drinks,Beverages,29
2026-06-29,P007,Sweets,Confectionery,17
2026-06-29,P008,Snacks,Packaged Foods,36
2026-06-30,P001,Rice,Staples,43
2026-06-30,P002,Milk,Dairy,38
2026-06-30,P003,Biscuits,Packaged Foods,34
2026-06-30,P004,Cooking Oil,Cooking Essentials,19
2026-06-30,P005,Bread,Bakery,25
2026-06-30,P006,Soft Drinks,Beverages,29
2026-06-30,P007,Sweets,Confectionery,17
2026-06-30,P008,Snacks,Packaged Foods,33
2026-07-01,P001,Rice,Staples,44
2026-07-01,P002,Milk,Dairy,34
2026-07-01,P003,Biscuits,Packaged Foods,30
2026-07-01,P004,Cooking Oil,Cooking Essentials,20
2026-07-01,P005,Bread,Bakery,25
2026-07-01,P006,Soft Drinks,Beverages,27
2026-07-01,P007,Sweets,Confectionery,17
2026-07-01,P008,Snacks,Packaged Foods,32
2026-07-02,P001,Rice,Staples,45
2026-07-02,P002,Milk,Dairy,34
2026-07-02,P003,Biscuits,Packaged Foods,31
2026-07-02,P004,Cooking Oil,Cooking Essentials,17
2026-07-02,P005,Bread,Bakery,24
2026-07-02,P006,Soft Drinks,Beverages,27
2026-07-02,P007,Sweets,Confectionery,17
2026-07-02,P008,Snacks,Packaged Foods,36
2026-07-03,P001,Rice,Staples,45
2026-07-03,P002,Milk,Dairy,35
2026-07-03,P003,Biscuits,Packaged Foods,29
2026-07-03,P004,Cooking Oil,Cooking Essentials,20
2026-07-03,P005,Bread,Bakery,23
2026-07-03,P006,Soft Drinks,Beverages,28
2026-07-03,P007,Sweets,Confectionery,17
2026-07-03,P008,Snacks,Packaged Foods,31
2026-07-04,P001,Rice,Staples,40
2026-07-04,P002,Milk,Dairy,34
2026-07-04,P003,Biscuits,Packaged Foods,40
2026-07-04,P004,Cooking Oil,Cooking Essentials,23
2026-07-04,P005,Bread,Bakery,31
2026-07-04,P006,Soft Drinks,Beverages,40
2026-07-04,P007,Sweets,Confectionery,23
2026-07-04,P008,Snacks,Packaged Foods,39
2026-07-05,P001,Rice,Staples,46
2026-07-05,P002,Milk,Dairy,40
2026-07-05,P003,Biscuits,Packaged Foods,36
2026-07-05,P004,Cooking Oil,Cooking Essentials,26
2026-07-05,P005,Bread,Bakery,28
2026-07-05,P006,Soft Drinks,Beverages,41
2026-07-05,P007,Sweets,Confectionery,22
2026-07-05,P008,Snacks,Packaged Foods,43
2026-07-06,P001,Rice,Staples,51
2026-07-06,P002,Milk,Dairy,32
2026-07-06,P003,Biscuits,Packaged Foods,29
2026-07-06,P004,Cooking Oil,Cooking Essentials,18
2026-07-06,P005,Bread,Bakery,23
2026-07-06,P006,Soft Drinks,Beverages,29
2026-07-06,P007,Sweets,Confectionery,18
2026-07-06,P008,Snacks,Packaged Foods,32
2026-07-07,P001,Rice,Staples,47
2026-07-07,P002,Milk,Dairy,30
2026-07-07,P003,Biscuits,Packaged Foods,33
2026-07-07,P004,Cooking Oil,Cooking Essentials,19
2026-07-07,P005,Bread,Bakery,26
2026-07-07,P006,Soft Drinks,Beverages,29
2026-07-07,P007,Sweets,Confectionery,20
2026-07-07,P008,Snacks,Packaged Foods,32
2026-07-08,P001,Rice,Staples,37
2026-07-08,P002,Milk,Dairy,35
2026-07-08,P003,Biscuits,Packaged Foods,30
2026-07-08,P004,Cooking Oil,Cooking Essentials,18
2026-07-08,P005,Bread,Bakery,25
2026-07-08,P006,Soft Drinks,Beverages,27
2026-07-08,P007,Sweets,Confectionery,16
2026-07-08,P008,Snacks,Packaged Foods,34
2026-07-09,P001,Rice,Staples,43
2026-07-09,P002,Milk,Dairy,34
2026-07-09,P003,Biscuits,Packaged Foods,29
2026-07-09,P004,Cooking Oil,Cooking Essentials,22
2026-07-09,P005,Bread,Bakery,25
2026-07-09,P006,Soft Drinks,Beverages,28
2026-07-09,P007,Sweets,Confectionery,17
2026-07-09,P008,Snacks,Packaged Foods,33
2026-07-10,P001,Rice,Staples,50
2026-07-10,P002,Milk,Dairy,37
2026-07-10,P003,Biscuits,Packaged Foods,32
2026-07-10,P004,Cooking Oil,Cooking Essentials,21
2026-07-10,P005,Bread,Bakery,22
2026-07-10,P006,Soft Drinks,Beverages,26
2026-07-10,P007,Sweets,Confectionery,18
2026-07-10,P008,Snacks,Packaged Foods,30
2026-07-11,P001,Rice,Staples,46
2026-07-11,P002,Milk,Dairy,32
2026-07-11,P003,Biscuits,Packaged Foods,33
2026-07-11,P004,Cooking Oil,Cooking Essentials,21
2026-07-11,P005,Bread,Bakery,29
2026-07-11,P006,Soft Drinks,Beverages,35
2026-07-11,P007,Sweets,Confectionery,23
2026-07-11,P008,Snacks,Packaged Foods,39
2026-07-12,P001,Rice,Staples,53
2026-07-12,P002,Milk,Dairy,36
2026-07-12,P003,Biscuits,Packaged Foods,38
2026-07-12,P004,Cooking Oil,Cooking Essentials,22
2026-07-12,P005,Bread,Bakery,26
2026-07-12,P006,Soft Drinks,Beverages,36
2026-07-12,P007,Sweets,Confectionery,21
2026-07-12,P008,Snacks,Packaged Foods,40
2026-07-13,P001,Rice,Staples,42
2026-07-13,P002,Milk,Dairy,36
2026-07-13,P003,Biscuits,Packaged Foods,27
2026-07-13,P004,Cooking Oil,Cooking Essentials,20
2026-07-13,P005,Bread,Bakery,26
2026-07-13,P006,Soft Drinks,Beverages,30
2026-07-13,P007,Sweets,Confectionery,17
2026-07-13,P008,Snacks,Packaged Foods,32
2026-07-14,P001,Rice,Staples,46
2026-07-14,P002,Milk,Dairy,39
2026-07-14,P003,Biscuits,Packaged Foods,26
2026-07-14,P004,Cooking Oil,Cooking Essentials,19
2026-07-14,P005,Bread,Bakery,31
2026-07-14,P006,Soft Drinks,Beverages,27
2026-07-14,P007,Sweets,Confectionery,15
2026-07-14,P008,Snacks,Packaged Foods,31
2026-07-15,P001,Rice,Staples,35
2026-07-15,P002,Milk,Dairy,36
2026-07-15,P003,Biscuits,Packaged Foods,32
2026-07-15,P004,Cooking Oil,Cooking Essentials,19
2026-07-15,P005,Bread,Bakery,24
2026-07-15,P006,Soft Drinks,Beverages,30
2026-07-15,P007,Sweets,Confectionery,15
2026-07-15,P008,Snacks,Packaged Foods,29
2026-07-16,P001,Rice,Staples,44
2026-07-16,P002,Milk,Dairy,33
2026-07-16,P003,Biscuits,Packaged Foods,29
2026-07-16,P004,Cooking Oil,Cooking Essentials,18
2026-07-16,P005,Bread,Bakery,25
2026-07-16,P006,Soft Drinks,Beverages,28
2026-07-16,P007,Sweets,Confectionery,19
2026-07-16,P008,Snacks,Packaged Foods,33
2026-07-17,P001,Rice,Staples,46
2026-07-17,P002,Milk,Dairy,31
2026-07-17,P003,Biscuits,Packaged Foods,31
2026-07-17,P004,Cooking Oil,Cooking Essentials,19
2026-07-17,P005,Bread,Bakery,25
2026-07-17,P006,Soft Drinks,Beverages,30
2026-07-17,P007,Sweets,Confectionery,17
2026-07-17,P008,Snacks,Packaged Foods,35
2026-07-18,P001,Rice,Staples,55
2026-07-18,P002,Milk,Dairy,39
2026-07-18,P003,Biscuits,Packaged Foods,34
2026-07-18,P004,Cooking Oil,Cooking Essentials,18
2026-07-18,P005,Bread,Bakery,31
2026-07-18,P006,Soft Drinks,Beverages,37
2026-07-18,P007,Sweets,Confectionery,21
2026-07-18,P008,Snacks,Packaged Foods,43
2026-07-19,P001,Rice,Staples,46
2026-07-19,P002,Milk,Dairy,36
2026-07-19,P003,Biscuits,Packaged Foods,37
2026-07-19,P004,Cooking Oil,Cooking Essentials,20
2026-07-19,P005,Bread,Bakery,29
2026-07-19,P006,Soft Drinks,Beverages,39
2026-07-19,P007,Sweets,Confectionery,23
2026-07-19,P008,Snacks,Packaged Foods,43
2026-07-20,P001,Rice,Staples,49
2026-07-20,P002,Milk,Dairy,35
2026-07-20,P003,Biscuits,Packaged Foods,24
2026-07-20,P004,Cooking Oil,Cooking Essentials,18
2026-07-20,P005,Bread,Bakery,27
2026-07-20,P006,Soft Drinks,Beverages,25
2026-07-20,P007,Sweets,Confectionery,18
2026-07-20,P008,Snacks,Packaged Foods,33
2026-07-21,P001,Rice,Staples,50
2026-07-21,P002,Milk,Dairy,33
2026-07-21,P003,Biscuits,Packaged Foods,28
2026-07-21,P004,Cooking Oil,Cooking Essentials,20
2026-07-21,P005,Bread,Bakery,26
2026-07-21,P006,Soft Drinks,Beverages,28
2026-07-21,P007,Sweets,Confectionery,20
2026-07-21,P008,Snacks,Packaged Foods,30
2026-07-22,P001,Rice,Staples,45
2026-07-22,P002,Milk,Dairy,36
2026-07-22,P003,Biscuits,Packaged Foods,29
2026-07-22,P004,Cooking Oil,Cooking Essentials,21
2026-07-22,P005,Bread,Bakery,25
2026-07-22,P006,Soft Drinks,Beverages,30
2026-07-22,P007,Sweets,Confectionery,18
2026-07-22,P008,Snacks,Packaged Foods,33
2026-07-23,P001,Rice,Staples,43
2026-07-23,P002,Milk,Dairy,33
2026-07-23,P003,Biscuits,Packaged Foods,33
2026-07-23,P004,Cooking Oil,Cooking Essentials,21
2026-07-23,P005,Bread,Bakery,23
2026-07-23,P006,Soft Drinks,Beverages,28
2026-07-23,P007,Sweets,Confectionery,15
2026-07-23,P008,Snacks,Packaged Foods,31
2026-07-24,P001,Rice,Staples,48
2026-07-24,P002,Milk,Dairy,35
2026-07-24,P003,Biscuits,Packaged Foods,30
2026-07-24,P004,Cooking Oil,Cooking Essentials,15
2026-07-24,P005,Bread,Bakery,24
2026-07-24,P006,Soft Drinks,Beverages,29
2026-07-24,P007,Sweets,Confectionery,19
2026-07-24,P008,Snacks,Packaged Foods,34
2026-07-25,P001,Rice,Staples,49
2026-07-25,P002,Milk,Dairy,36
2026-07-25,P003,Biscuits,Packaged Foods,33
2026-07-25,P004,Cooking Oil,Cooking Essentials,21
2026-07-25,P005,Bread,Bakery,26
2026-07-25,P006,Soft Drinks,Beverages,32
2026-07-25,P007,Sweets,Confectionery,21
2026-07-25,P008,Snacks,Packaged Foods,44
2026-07-26,P001,Rice,Staples,49
2026-07-26,P002,Milk,Dairy,37
2026-07-26,P003,Biscuits,Packaged Foods,35
2026-07-26,P004,Cooking Oil,Cooking Essentials,19
2026-07-26,P005,Bread,Bakery,31
2026-07-26,P006,Soft Drinks,Beverages,32
2026-07-26,P007,Sweets,Confectionery,22
2026-07-26,P008,Snacks,Packaged Foods,40
2026-07-27,P001,Rice,Staples,46
2026-07-27,P002,Milk,Dairy,33
2026-07-27,P003,Biscuits,Packaged Foods,26
2026-07-27,P004,Cooking Oil,Cooking Essentials,19
2026-07-27,P005,Bread,Bakery,24
2026-07-27,P006,Soft Drinks,Beverages,26
2026-07-27,P007,Sweets,Confectionery,19
2026-07-27,P008,Snacks,Packaged Foods,29
2026-07-28,P001,Rice,Staples,46
2026-07-28,P002,Milk,Dairy,35
2026-07-28,P003,Biscuits,Packaged Foods,32
2026-07-28,P004,Cooking Oil,Cooking Essentials,20
2026-07-28,P005,Bread,Bakery,27
2026-07-28,P006,Soft Drinks,Beverages,28
2026-07-28,P007,Sweets,Confectionery,19
2026-07-28,P008,Snacks,Packaged Foods,28
2026-07-29,P001,Rice,Staples,36
2026-07-29,P002,Milk,Dairy,36
2026-07-29,P003,Biscuits,Packaged Foods,31
2026-07-29,P004,Cooking Oil,Cooking Essentials,21
2026-07-29,P005,Bread,Bakery,24
2026-07-29,P006,Soft Drinks,Beverages,31
2026-07-29,P007,Sweets,Confectionery,17
2026-07-29,P008,Snacks,Packaged Foods,33
2026-07-30,P001,Rice,Staples,47
2026-07-30,P002,Milk,Dairy,40
